Year,Month,Date,Day Part,Table Type,Net Sales,# Trans,Avg / Trans,# Guests,Avg / Guest,# Tables,Avg / Table,# Guest / Trans,# Guest / Table
2022,2,1,07:30 - 07:44,Cashier,11.25,3,3.75,3,3.75,3,3.75,1.0,1.0
,,1,08:00 - 08:14,Cashier,40.65,6,6.78,5,8.13,6,6.78,0.83,0.83
,,1,08:15 - 08:29,Cashier,10.65,2,5.33,2,5.33,2,5.33,1.0,1.0
,,1,08:30 - 08:44,Cashier,28.62,5,5.72,5,5.72,5,5.72,1.0,1.0
,,1,08:45 - 08:59,Cashier,21.25,5,4.25,5,4.25,5,4.25,1.0,1.0
,,1,09:00 - 09:14,Cashier,42.37,7,6.05,7,6.05,7,6.05,1.0,1.0
,,1,09:15 - 09:29,Cashier,72.18,11,6.56,11,6.56,11,6.56,1.0,1.0
,,1,09:30 - 09:44,Cashier,55.11,9,6.12,9,6.12,9,6.12,1.0,1.0
,,1,09:45 - 09:59,Cashier,34.35,5,6.87,5,6.87,5,6.87,1.0,1.0
,,1,10:00 - 10:14,Cashier,39.48,8,4.93,8,4.93,8,4.93,1.0,1.0
,,1,10:15 - 10:29,Cashier,63.07,11,5.73,11,5.73,11,5.73,1.0,1.0
,,1,10:30 - 10:44,Cashier,52.83,8,6.6,8,6.6,8,6.6,1.0,1.0
,,1,10:45 - 10:59,Cashier,47.21,7,6.74,7,6.74,7,6.74,1.0,1.0
,,1,11:00 - 11:14,Cashier,27.24,5,5.45,5,5.45,5,5.45,1.0,1.0
,,1,11:15 - 11:29,Cashier,91.29,15,6.09,15,6.09,15,6.09,1.0,1.0
,,1,11:30 - 11:44,Cashier,100.6,15,6.71,15,6.71,15,6.71,1.0,1.0
,,1,11:45 - 11:59,Cashier,45.99,8,5.75,8,5.75,8,5.75,1.0,1.0
,,1,12:00 - 12:14,Cashier,61.24,9,6.8,9,6.8,9,6.8,1.0,1.0
,,1,12:15 - 12:29,Cashier,135.1,15,9.01,15,9.01,15,9.01,1.0,1.0
,,1,12:30 - 12:44,Cashier,118.04,15,7.87,15,7.87,15,7.87,1.0,1.0
,,1,12:45 - 12:59,Cashier,92.15,13,7.09,13,7.09,13,7.09,1.0,1.0
,,1,13:00 - 13:14,Cashier,84.25,15,5.62,15,5.62,15,5.62,1.0,1.0
,,1,13:15 - 13:29,Cashier,60.84,9,6.76,9,6.76,9,6.76,1.0,1.0
,,1,13:30 - 13:44,Cashier,36.1,5,7.22,5,7.22,5,7.22,1.0,1.0
,,1,13:45 - 13:59,Cashier,62.2,8,7.78,8,7.78,8,7.78,1.0,1.0
,,1,14:00 - 14:14,Cashier,46.79,9,5.2,9,5.2,9,5.2,1.0,1.0
,,1,14:15 - 14:29,Cashier,23.24,6,3.87,6,3.87,6,3.87,1.0,1.0
,,1,14:30 - 14:44,Cashier,48.79,10,4.88,10,4.88,10,4.88,1.0,1.0
,,1,14:45 - 14:59,Cashier,30.27,4,7.57,4,7.57,4,7.57,1.0,1.0
,,1,15:00 - 15:14,Cashier,63.86,9,7.1,9,7.1,9,7.1,1.0,1.0
,,1,15:15 - 15:29,Cashier,57.97,10,5.8,10,5.8,10,5.8,1.0,1.0
,,1,15:30 - 15:44,Cashier,40.39,8,5.05,8,5.05,8,5.05,1.0,1.0
,,1,15:45 - 15:59,Cashier,35.93,5,7.19,5,7.19,5,7.19,1.0,1.0
,,1,16:00 - 16:14,Cashier,33.65,4,8.41,4,8.41,4,8.41,1.0,1.0
,,1,16:15 - 16:29,Cashier,49.64,10,4.96,10,4.96,10,4.96,1.0,1.0
,,1,16:30 - 16:44,Cashier,38.68,5,7.74,5,7.74,5,7.74,1.0,1.0
,,1,16:45 - 16:59,Cashier,32.24,7,4.61,7,4.61,7,4.61,1.0,1.0
,,1,---,---,1935.51,306,6.33,305,6.35,306,6.33,1.0,1.0
,,2,07:30 - 07:44,Cashier,28.73,5,5.75,5,5.75,5,5.75,1.0,1.0
,,2,07:45 - 07:59,Cashier,10.95,3,3.65,3,3.65,3,3.65,1.0,1.0
,,2,08:00 - 08:14,Cashier,30.99,5,6.2,5,6.2,5,6.2,1.0,1.0
,,2,08:15 - 08:29,Cashier,48.55,9,5.39,9,5.39,9,5.39,1.0,1.0
,,2,08:30 - 08:44,Cashier,19.19,4,4.8,4,4.8,4,4.8,1.0,1.0
,,2,08:45 - 08:59,Cashier,53.45,9,5.94,9,5.94,9,5.94,1.0,1.0
,,2,09:00 - 09:14,Cashier,22.95,5,4.59,5,4.59,5,4.59,1.0,1.0
,,2,09:15 - 09:29,Cashier,69.82,16,4.36,16,4.36,16,4.36,1.0,1.0
,,2,09:30 - 09:44,Cashier,82.33,12,6.86,12,6.86,12,6.86,1.0,1.0
,,2,09:45 - 09:59,Cashier,60.6,8,7.58,8,7.58,8,7.58,1.0,1.0
,,2,10:00 - 10:14,Cashier,56.22,9,6.25,9,6.25,9,6.25,1.0,1.0
,,2,10:15 - 10:29,Cashier,93.15,16,5.82,16,5.82,16,5.82,1.0,1.0
,,2,10:30 - 10:44,Cashier,121.76,17,7.16,17,7.16,17,7.16,1.0,1.0
,,2,10:45 - 10:59,Cashier,114.13,10,11.41,10,11.41,10,11.41,1.0,1.0
,,2,11:00 - 11:14,Cashier,35.17,8,4.4,8,4.4,8,4.4,1.0,1.0
,,2,11:15 - 11:29,Cashier,116.7,11,10.61,11,10.61,11,10.61,1.0,1.0
,,2,11:30 - 11:44,Cashier,100.94,14,7.21,14,7.21,14,7.21,1.0,1.0
,,2,11:45 - 11:59,Cashier,27.77,5,5.55,5,5.55,5,5.55,1.0,1.0
,,2,12:00 - 12:14,Cashier,69.55,12,5.8,12,5.8,12,5.8,1.0,1.0
,,2,12:15 - 12:29,Cashier,100.76,18,5.6,18,5.6,18,5.6,1.0,1.0
,,2,12:30 - 12:44,Cashier,105.66,15,7.04,15,7.04,15,7.04,1.0,1.0
,,2,12:45 - 12:59,Cashier,42.74,9,4.75,9,4.75,9,4.75,1.0,1.0
,,2,13:00 - 13:14,Cashier,45.73,8,5.72,8,5.72,8,5.72,1.0,1.0
,,2,13:15 - 13:29,Cashier,64.48,15,4.3,15,4.3,15,4.3,1.0,1.0
,,2,13:30 - 13:44,Cashier,70.81,13,5.45,13,5.45,13,5.45,1.0,1.0
,,2,13:45 - 13:59,Cashier,64.37,9,7.15,9,7.15,9,7.15,1.0,1.0
,,2,14:00 - 14:14,Cashier,47.03,7,6.72,7,6.72,7,6.72,1.0,1.0
,,2,14:15 - 14:29,Cashier,66.37,11,6.03,11,6.03,11,6.03,1.0,1.0
,,2,14:30 - 14:44,Cashier,58.9,12,4.91,12,4.91,12,4.91,1.0,1.0
,,2,14:45 - 14:59,Cashier,32.74,7,4.68,7,4.68,7,4.68,1.0,1.0
,,2,15:00 - 15:14,Cashier,43.95,9,4.88,9,4.88,9,4.88,1.0,1.0
,,2,15:15 - 15:29,Cashier,62.6,14,4.47,14,4.47,14,4.47,1.0,1.0
,,2,15:30 - 15:44,Cashier,33.14,7,4.73,7,4.73,7,4.73,1.0,1.0
,,2,15:45 - 15:59,Cashier,20.59,4,5.15,4,5.15,4,5.15,1.0,1.0
,,2,16:00 - 16:14,Cashier,10.73,3,3.58,3,3.58,3,3.58,1.0,1.0
,,2,16:15 - 16:29,Cashier,40.43,8,5.05,8,5.05,8,5.05,1.0,1.0
,,2,16:30 - 16:44,Cashier,47.53,7,6.79,7,6.79,7,6.79,1.0,1.0
,,2,16:45 - 16:59,Cashier,26.7,5,5.34,5,5.34,5,5.34,1.0,1.0
,,2,17:00 - 17:14,Cashier,20.5,2,10.25,2,10.25,2,10.25,1.0,1.0
,,2,---,---,2168.71,361,6.01,361,6.01,361,6.01,1.0,1.0
,,3,07:30 - 07:44,Cashier,0.15,1,0.15,1,0.15,1,0.15,1.0,1.0
,,3,07:45 - 07:59,Cashier,7.94,2,3.97,2,3.97,2,3.97,1.0,1.0
,,3,08:00 - 08:14,Cashier,43.6,6,7.27,6,7.27,6,7.27,1.0,1.0
,,3,08:15 - 08:29,Cashier,33.97,7,4.85,7,4.85,7,4.85,1.0,1.0
,,3,08:30 - 08:44,Cashier,30.7,5,6.14,5,6.14,5,6.14,1.0,1.0
,,3,08:45 - 08:59,Cashier,51.12,7,7.3,7,7.3,7,7.3,1.0,1.0
,,3,09:00 - 09:14,Cashier,34.39,7,4.91,7,4.91,7,4.91,1.0,1.0
,,3,09:15 - 09:29,Cashier,45.33,8,5.67,8,5.67,8,5.67,1.0,1.0
,,3,09:30 - 09:44,Cashier,31.97,5,6.39,5,6.39,5,6.39,1.0,1.0
,,3,09:45 - 09:59,Cashier,39.38,8,4.92,8,4.92,8,4.92,1.0,1.0
,,3,10:00 - 10:14,Cashier,72.98,9,8.11,9,8.11,9,8.11,1.0,1.0
,,3,10:15 - 10:29,Cashier,53.48,9,5.94,9,5.94,9,5.94,1.0,1.0
,,3,10:30 - 10:44,Cashier,53.74,8,6.72,8,6.72,8,6.72,1.0,1.0
,,3,10:45 - 10:59,Cashier,51.71,5,10.34,5,10.34,5,10.34,1.0,1.0
,,3,11:00 - 11:14,Cashier,35.78,6,5.96,6,5.96,6,5.96,1.0,1.0
,,3,11:15 - 11:29,Cashier,49.01,6,8.17,6,8.17,6,8.17,1.0,1.0
,,3,11:30 - 11:44,Cashier,105.28,12,8.77,12,8.77,12,8.77,1.0,1.0
,,3,11:45 - 11:59,Cashier,20.49,4,5.12,4,5.12,4,5.12,1.0,1.0
,,3,12:00 - 12:14,Cashier,52.64,8,6.58,8,6.58,8,6.58,1.0,1.0
,,3,12:15 - 12:29,Cashier,105.1,16,6.57,16,6.57,16,6.57,1.0,1.0
,,3,12:30 - 12:44,Cashier,75.22,15,5.01,15,5.01,15,5.01,1.0,1.0
,,3,12:45 - 12:59,Cashier,76.14,13,5.86,13,5.86,13,5.86,1.0,1.0
,,3,13:00 - 13:14,Cashier,61.27,10,6.13,10,6.13,10,6.13,1.0,1.0
,,3,13:15 - 13:29,Cashier,69.81,16,4.36,16,4.36,16,4.36,1.0,1.0
,,3,13:30 - 13:44,Cashier,92.54,15,6.17,15,6.17,15,6.17,1.0,1.0
,,3,13:45 - 13:59,Cashier,73.08,14,5.22,14,5.22,14,5.22,1.0,1.0
,,3,14:00 - 14:14,Cashier,45.05,8,5.63,8,5.63,8,5.63,1.0,1.0
,,3,14:15 - 14:29,Cashier,42.4,7,6.06,7,6.06,7,6.06,1.0,1.0
,,3,14:30 - 14:44,Cashier,75.88,11,6.9,11,6.9,11,6.9,1.0,1.0
,,3,14:45 - 14:59,Cashier,34.93,6,5.82,6,5.82,6,5.82,1.0,1.0
,,3,15:00 - 15:14,Cashier,40.18,8,5.02,8,5.02,8,5.02,1.0,1.0
,,3,15:15 - 15:29,Cashier,66.52,13,5.12,13,5.12,13,5.12,1.0,1.0
,,3,15:30 - 15:44,Cashier,37.04,8,4.63,8,4.63,8,4.63,1.0,1.0
,,3,15:45 - 15:59,Cashier,23.75,5,4.75,5,4.75,5,4.75,1.0,1.0
,,3,16:00 - 16:14,Cashier,41.12,6,6.85,6,6.85,6,6.85,1.0,1.0
,,3,16:15 - 16:29,Cashier,15.93,3,5.31,3,5.31,3,5.31,1.0,1.0
,,3,16:30 - 16:44,Cashier,9.14,2,4.57,2,4.57,2,4.57,1.0,1.0
,,3,16:45 - 16:59,Cashier,17.08,3,5.69,3,5.69,3,5.69,1.0,1.0
,,3,---,---,1815.84,302,6.01,302,6.01,302,6.01,1.0,1.0
,,4,07:30 - 07:44,Cashier,13.38,1,13.38,1,13.38,1,13.38,1.0,1.0
,,4,07:45 - 07:59,Cashier,5.55,1,5.55,1,5.55,1,5.55,1.0,1.0
,,4,08:00 - 08:14,Cashier,18.74,5,3.75,5,3.75,5,3.75,1.0,1.0
,,4,08:15 - 08:29,Cashier,38.28,5,7.66,5,7.66,5,7.66,1.0,1.0
,,4,08:30 - 08:44,Cashier,45.33,6,7.55,6,7.55,6,7.55,1.0,1.0
,,4,08:45 - 08:59,Cashier,13.79,2,6.89,2,6.89,2,6.89,1.0,1.0
,,4,09:00 - 09:14,Cashier,49.64,7,7.09,7,7.09,7,7.09,1.0,1.0
,,4,09:15 - 09:29,Cashier,74.91,11,6.81,11,6.81,11,6.81,1.0,1.0
,,4,09:30 - 09:44,Cashier,58.14,6,9.69,6,9.69,6,9.69,1.0,1.0
,,4,09:45 - 09:59,Cashier,42.27,9,4.7,9,4.7,9,4.7,1.0,1.0
,,4,10:00 - 10:14,Cashier,50.38,8,6.3,8,6.3,8,6.3,1.0,1.0
,,4,10:15 - 10:29,Cashier,65.82,10,6.58,10,6.58,10,6.58,1.0,1.0
,,4,10:30 - 10:44,Cashier,83.92,13,6.46,13,6.46,13,6.46,1.0,1.0
,,4,10:45 - 10:59,Cashier,77.05,9,8.56,9,8.56,9,8.56,1.0,1.0
,,4,11:00 - 11:14,Cashier,50.87,7,7.27,7,7.27,7,7.27,1.0,1.0
,,4,11:15 - 11:29,Cashier,97.43,15,6.5,15,6.5,15,6.5,1.0,1.0
,,4,11:30 - 11:44,Cashier,103.98,13,8.0,13,8.0,13,8.0,1.0,1.0
,,4,11:45 - 11:59,Cashier,114.96,13,8.84,13,8.84,13,8.84,1.0,1.0
,,4,12:00 - 12:14,Cashier,96.56,12,8.05,12,8.05,12,8.05,1.0,1.0
,,4,12:15 - 12:29,Cashier,106.46,14,7.6,14,7.6,14,7.6,1.0,1.0
,,4,12:30 - 12:44,Cashier,105.26,15,7.02,15,7.02,15,7.02,1.0,1.0
,,4,12:45 - 12:59,Cashier,33.78,6,5.63,6,5.63,6,5.63,1.0,1.0
,,4,13:00 - 13:14,Cashier,56.23,10,5.62,10,5.62,10,5.62,1.0,1.0
,,4,13:15 - 13:29,Cashier,62.46,11,5.68,11,5.68,11,5.68,1.0,1.0
,,4,13:30 - 13:44,Cashier,29.03,6,4.84,6,4.84,6,4.84,1.0,1.0
,,4,13:45 - 13:59,Cashier,32.69,7,4.67,7,4.67,7,4.67,1.0,1.0
,,4,14:00 - 14:14,Cashier,58.92,12,4.91,12,4.91,12,4.91,1.0,1.0
,,4,14:15 - 14:29,Cashier,29.6,7,4.23,7,4.23,7,4.23,1.0,1.0
,,4,14:30 - 14:44,Cashier,59.09,12,4.92,12,4.92,12,4.92,1.0,1.0
,,4,14:45 - 14:59,Cashier,22.5,5,4.5,5,4.5,5,4.5,1.0,1.0
,,4,15:00 - 15:14,Cashier,23.6,3,7.87,3,7.87,3,7.87,1.0,1.0
,,4,15:15 - 15:29,Cashier,49.54,8,6.19,8,6.19,8,6.19,1.0,1.0
,,4,15:30 - 15:44,Cashier,30.5,7,4.36,7,4.36,7,4.36,1.0,1.0
,,4,15:45 - 15:59,Cashier,23.83,4,5.96,4,5.96,4,5.96,1.0,1.0
,,4,16:00 - 16:14,Cashier,3.75,1,3.75,1,3.75,1,3.75,1.0,1.0
,,4,16:15 - 16:29,Cashier,37.83,6,6.3,6,6.3,6,6.3,1.0,1.0
,,4,16:30 - 16:44,Cashier,29.18,4,7.29,4,7.29,4,7.29,1.0,1.0
,,4,16:45 - 16:59,Cashier,7.25,2,3.63,2,3.63,2,3.63,1.0,1.0
,,4,17:00 - 17:14,Cashier,4.95,1,4.95,1,4.95,1,4.95,1.0,1.0
,,4,---,---,1907.45,294,6.49,294,6.49,294,6.49,1.0,1.0
,,7,07:30 - 07:44,Cashier,3.25,1,3.25,1,3.25,1,3.25,1.0,1.0
,,7,07:45 - 07:59,Cashier,24.34,4,6.08,4,6.08,4,6.08,1.0,1.0
,,7,08:00 - 08:14,Cashier,30.6,7,4.37,7,4.37,7,4.37,1.0,1.0
,,7,08:15 - 08:29,Cashier,47.82,6,7.97,6,7.97,6,7.97,1.0,1.0
,,7,08:30 - 08:44,Cashier,46.24,5,9.25,5,9.25,5,9.25,1.0,1.0
,,7,08:45 - 08:59,Cashier,41.12,6,6.85,6,6.85,6,6.85,1.0,1.0
,,7,09:00 - 09:14,Cashier,29.39,5,5.88,5,5.88,5,5.88,1.0,1.0
,,7,09:15 - 09:29,Cashier,55.48,10,5.55,10,5.55,10,5.55,1.0,1.0
,,7,09:30 - 09:44,Cashier,51.59,6,8.6,6,8.6,6,8.6,1.0,1.0
,,7,09:45 - 09:59,Cashier,79.75,12,6.65,12,6.65,12,6.65,1.0,1.0
,,7,10:00 - 10:14,Cashier,31.43,6,5.24,6,5.24,6,5.24,1.0,1.0
,,7,10:15 - 10:29,Cashier,62.0,10,6.2,10,6.2,10,6.2,1.0,1.0
,,7,10:30 - 10:44,Cashier,69.93,9,7.77,9,7.77,9,7.77,1.0,1.0
,,7,10:45 - 10:59,Cashier,65.97,8,8.25,8,8.25,8,8.25,1.0,1.0
,,7,11:00 - 11:14,Cashier,55.76,8,6.97,8,6.97,8,6.97,1.0,1.0
,,7,11:15 - 11:29,Cashier,150.24,17,8.84,17,8.84,17,8.84,1.0,1.0
,,7,11:30 - 11:44,Cashier,48.24,6,8.04,6,8.04,6,8.04,1.0,1.0
,,7,11:45 - 11:59,Cashier,71.08,8,8.88,8,8.88,8,8.88,1.0,1.0
,,7,12:00 - 12:14,Cashier,90.13,14,6.44,14,6.44,14,6.44,1.0,1.0
,,7,12:15 - 12:29,Cashier,118.77,20,5.94,20,5.94,20,5.94,1.0,1.0
,,7,12:30 - 12:44,Cashier,101.7,12,8.47,12,8.47,12,8.47,1.0,1.0
,,7,12:45 - 12:59,Cashier,91.92,13,7.07,13,7.07,13,7.07,1.0,1.0
,,7,13:00 - 13:14,Cashier,104.94,18,5.83,18,5.83,18,5.83,1.0,1.0
,,7,13:15 - 13:29,Cashier,96.73,19,5.09,19,5.09,19,5.09,1.0,1.0
,,7,13:30 - 13:44,Cashier,57.27,11,5.21,11,5.21,11,5.21,1.0,1.0
,,7,13:45 - 13:59,Cashier,56.98,9,6.33,9,6.33,9,6.33,1.0,1.0
,,7,14:00 - 14:14,Cashier,31.42,6,5.24,6,5.24,6,5.24,1.0,1.0
,,7,14:15 - 14:29,Cashier,74.54,12,6.21,12,6.21,12,6.21,1.0,1.0
,,7,14:30 - 14:44,Cashier,77.59,14,5.54,14,5.54,14,5.54,1.0,1.0
,,7,14:45 - 14:59,Cashier,20.34,4,5.08,4,5.08,4,5.08,1.0,1.0
,,7,15:00 - 15:14,Cashier,40.6,6,6.77,6,6.77,6,6.77,1.0,1.0
,,7,15:15 - 15:29,Cashier,53.34,12,4.45,12,4.45,12,4.45,1.0,1.0
,,7,15:30 - 15:44,Cashier,58.98,10,5.9,10,5.9,10,5.9,1.0,1.0
,,7,15:45 - 15:59,Cashier,33.07,6,5.51,6,5.51,6,5.51,1.0,1.0
,,7,16:00 - 16:14,Cashier,31.84,6,5.31,6,5.31,6,5.31,1.0,1.0
,,7,16:15 - 16:29,Cashier,43.87,7,6.27,7,6.27,7,6.27,1.0,1.0
,,7,16:30 - 16:44,Cashier,2.59,1,2.59,1,2.59,1,2.59,1.0,1.0
,,7,16:45 - 16:59,Cashier,15.08,3,5.03,3,5.03,3,5.03,1.0,1.0
,,7,---,---,2165.93,337,6.43,337,6.43,337,6.43,1.0,1.0
,,8,07:30 - 07:44,Cashier,10.29,2,5.14,2,5.14,2,5.14,1.0,1.0
,,8,07:45 - 07:59,Cashier,16.63,3,5.54,3,5.54,3,5.54,1.0,1.0
,,8,08:00 - 08:14,Cashier,40.08,8,5.01,8,5.01,8,5.01,1.0,1.0
,,8,08:15 - 08:29,Cashier,48.54,7,6.93,7,6.93,7,6.93,1.0,1.0
,,8,08:30 - 08:44,Cashier,7.04,1,7.04,1,7.04,1,7.04,1.0,1.0
,,8,08:45 - 08:59,Cashier,13.39,3,4.46,3,4.46,3,4.46,1.0,1.0
,,8,09:00 - 09:14,Cashier,48.74,9,5.42,9,5.42,9,5.42,1.0,1.0
,,8,09:15 - 09:29,Cashier,36.63,8,4.58,8,4.58,8,4.58,1.0,1.0
,,8,09:30 - 09:44,Cashier,27.52,5,5.5,5,5.5,5,5.5,1.0,1.0
,,8,09:45 - 09:59,Cashier,30.74,6,5.12,6,5.12,6,5.12,1.0,1.0
,,8,10:00 - 10:14,Cashier,44.73,10,4.47,10,4.47,10,4.47,1.0,1.0
,,8,10:15 - 10:29,Cashier,107.4,15,7.16,15,7.16,15,7.16,1.0,1.0
,,8,10:30 - 10:44,Cashier,78.93,11,7.18,11,7.18,11,7.18,1.0,1.0
,,8,10:45 - 10:59,Cashier,42.23,7,6.03,7,6.03,7,6.03,1.0,1.0
,,8,11:00 - 11:14,Cashier,19.94,3,6.65,3,6.65,3,6.65,1.0,1.0
,,8,11:15 - 11:29,Cashier,67.98,9,7.55,9,7.55,9,7.55,1.0,1.0
,,8,11:30 - 11:44,Cashier,64.33,9,7.15,9,7.15,9,7.15,1.0,1.0
,,8,11:45 - 11:59,Cashier,108.58,12,9.05,12,9.05,12,9.05,1.0,1.0
,,8,12:00 - 12:14,Cashier,95.28,13,7.33,13,7.33,13,7.33,1.0,1.0
,,8,12:15 - 12:29,Cashier,90.15,14,6.44,14,6.44,14,6.44,1.0,1.0
,,8,12:30 - 12:44,Cashier,124.46,17,7.32,17,7.32,17,7.32,1.0,1.0
,,8,12:45 - 12:59,Cashier,107.95,14,7.71,14,7.71,14,7.71,1.0,1.0
,,8,13:00 - 13:14,Cashier,56.66,9,6.3,9,6.3,9,6.3,1.0,1.0
,,8,13:15 - 13:29,Cashier,80.21,12,6.68,12,6.68,12,6.68,1.0,1.0
,,8,13:30 - 13:44,Cashier,81.29,11,7.39,11,7.39,11,7.39,1.0,1.0
,,8,13:45 - 13:59,Cashier,30.15,5,6.03,5,6.03,5,6.03,1.0,1.0
,,8,14:00 - 14:14,Cashier,73.67,14,5.26,14,5.26,14,5.26,1.0,1.0
,,8,14:15 - 14:29,Cashier,105.05,14,7.5,14,7.5,14,7.5,1.0,1.0
,,8,14:30 - 14:44,Cashier,28.65,7,4.09,7,4.09,7,4.09,1.0,1.0
,,8,14:45 - 14:59,Cashier,61.32,9,6.81,9,6.81,9,6.81,1.0,1.0
,,8,15:00 - 15:14,Cashier,25.95,7,3.71,7,3.71,7,3.71,1.0,1.0
,,8,15:15 - 15:29,Cashier,52.57,10,5.26,10,5.26,10,5.26,1.0,1.0
,,8,15:30 - 15:44,Cashier,46.08,10,4.61,10,4.61,10,4.61,1.0,1.0
,,8,15:45 - 15:59,Cashier,32.88,5,6.58,5,6.58,5,6.58,1.0,1.0
,,8,16:00 - 16:14,Cashier,40.55,9,4.51,9,4.51,9,4.51,1.0,1.0
,,8,16:15 - 16:29,Cashier,68.23,12,5.69,12,5.69,12,5.69,1.0,1.0
,,8,16:30 - 16:44,Cashier,15.69,4,3.92,4,3.92,4,3.92,1.0,1.0
,,8,16:45 - 16:59,Cashier,18.54,5,3.71,5,3.71,5,3.71,1.0,1.0
,,8,---,---,2049.05,329,6.23,329,6.23,329,6.23,1.0,1.0
,,9,07:30 - 07:44,Cashier,17.7,3,5.9,3,5.9,3,5.9,1.0,1.0
,,9,07:45 - 07:59,Cashier,27.86,5,5.57,5,5.57,5,5.57,1.0,1.0
,,9,08:00 - 08:14,Cashier,34.23,9,3.8,9,3.8,9,3.8,1.0,1.0
,,9,08:15 - 08:29,Cashier,37.34,7,5.33,7,5.33,7,5.33,1.0,1.0
,,9,08:30 - 08:44,Cashier,28.3,6,4.72,6,4.72,6,4.72,1.0,1.0
,,9,08:45 - 08:59,Cashier,35.79,5,7.16,5,7.16,5,7.16,1.0,1.0
,,9,09:00 - 09:14,Cashier,20.34,3,6.78,3,6.78,3,6.78,1.0,1.0
,,9,09:15 - 09:29,Cashier,70.34,12,5.86,12,5.86,12,5.86,1.0,1.0
,,9,09:30 - 09:44,Cashier,80.52,14,5.75,14,5.75,14,5.75,1.0,1.0
,,9,09:45 - 09:59,Cashier,22.5,5,4.5,5,4.5,5,4.5,1.0,1.0
,,9,10:00 - 10:14,Cashier,45.73,8,5.72,8,5.72,8,5.72,1.0,1.0
,,9,10:15 - 10:29,Cashier,107.93,15,7.2,15,7.2,15,7.2,1.0,1.0
,,9,10:30 - 10:44,Cashier,160.34,19,8.44,19,8.44,19,8.44,1.0,1.0
,,9,10:45 - 10:59,Cashier,102.28,12,8.52,12,8.52,12,8.52,1.0,1.0
,,9,11:00 - 11:14,Cashier,67.41,9,7.49,9,7.49,9,7.49,1.0,1.0
,,9,11:15 - 11:29,Cashier,77.56,16,4.85,16,4.85,16,4.85,1.0,1.0
,,9,11:30 - 11:44,Cashier,77.57,12,6.46,12,6.46,12,6.46,1.0,1.0
,,9,11:45 - 11:59,Cashier,112.39,13,8.65,13,8.65,13,8.65,1.0,1.0
,,9,12:00 - 12:14,Cashier,69.04,9,7.67,9,7.67,9,7.67,1.0,1.0
,,9,12:15 - 12:29,Cashier,113.37,14,8.1,14,8.1,14,8.1,1.0,1.0
,,9,12:30 - 12:44,Cashier,110.54,13,8.5,13,8.5,13,8.5,1.0,1.0
,,9,12:45 - 12:59,Cashier,96.94,13,7.46,13,7.46,13,7.46,1.0,1.0
,,9,13:00 - 13:14,Cashier,81.35,10,8.13,10,8.13,10,8.13,1.0,1.0
