Year,Month,Date,Day Part,Table Type,Net Sales,# Trans,Avg / Trans,# Guests,Avg / Guest,# Tables,Avg / Table,# Guest / Trans,# Guest / Table
,,21,12:15 - 12:29,Cashier,40.83,6,6.8,6,6.8,6,6.8,1.0,1.0
,,21,12:30 - 12:44,Cashier,45.0,6,7.5,6,7.5,6,7.5,1.0,1.0
,,21,12:45 - 12:59,Cashier,32.93,4,8.23,4,8.23,4,8.23,1.0,1.0
,,21,13:00 - 13:14,Cashier,23.17,3,7.72,3,7.72,3,7.72,1.0,1.0
,,21,13:15 - 13:29,Cashier,23.24,3,7.75,3,7.75,3,7.75,1.0,1.0
,,21,13:30 - 13:44,Cashier,44.95,7,6.42,7,6.42,7,6.42,1.0,1.0
,,21,13:45 - 13:59,Cashier,4.25,1,4.25,1,4.25,1,4.25,1.0,1.0
,,21,14:00 - 14:14,Cashier,7.5,1,7.5,1,7.5,1,7.5,1.0,1.0
,,21,---,---,570.65,82,6.96,82,6.96,82,6.96,1.0,1.0
,,22,08:30 - 08:44,Cashier,5.25,1,5.25,1,5.25,1,5.25,1.0,1.0
,,22,08:45 - 08:59,Cashier,34.12,6,5.69,6,5.69,6,5.69,1.0,1.0
,,22,09:00 - 09:14,Cashier,5.35,2,2.67,2,2.67,2,2.67,1.0,1.0
,,22,09:15 - 09:29,Cashier,32.14,4,8.04,4,8.04,4,8.04,1.0,1.0
,,22,09:30 - 09:44,Cashier,17.08,4,4.27,4,4.27,4,4.27,1.0,1.0
,,22,09:45 - 09:59,Cashier,15.1,3,5.03,3,5.03,3,5.03,1.0,1.0
,,22,10:00 - 10:14,Cashier,21.18,4,5.29,4,5.29,4,5.29,1.0,1.0
,,22,10:15 - 10:29,Cashier,35.8,5,7.16,5,7.16,5,7.16,1.0,1.0
,,22,10:30 - 10:44,Cashier,2.75,1,2.75,1,2.75,1,2.75,1.0,1.0
,,22,10:45 - 10:59,Cashier,4.55,1,4.55,1,4.55,1,4.55,1.0,1.0
,,22,11:00 - 11:14,Cashier,63.52,5,12.7,5,12.7,5,12.7,1.0,1.0
,,22,11:15 - 11:29,Cashier,26.24,3,8.75,3,8.75,3,8.75,1.0,1.0
,,22,11:30 - 11:44,Cashier,25.89,3,8.63,3,8.63,3,8.63,1.0,1.0
,,22,11:45 - 11:59,Cashier,16.2,3,5.4,3,5.4,3,5.4,1.0,1.0
,,22,12:00 - 12:14,Cashier,69.04,6,11.51,6,11.51,6,11.51,1.0,1.0
,,22,12:15 - 12:29,Cashier,36.9,7,5.27,7,5.27,7,5.27,1.0,1.0
,,22,12:30 - 12:44,Cashier,58.02,8,7.25,8,7.25,8,7.25,1.0,1.0
,,22,12:45 - 12:59,Cashier,46.7,9,5.19,9,5.19,9,5.19,1.0,1.0
,,22,13:00 - 13:14,Cashier,31.27,8,3.91,8,3.91,8,3.91,1.0,1.0
,,22,13:15 - 13:29,Cashier,26.16,5,5.23,5,5.23,5,5.23,1.0,1.0
,,22,13:30 - 13:44,Cashier,14.53,4,3.63,4,3.63,4,3.63,1.0,1.0
,,22,13:45 - 13:59,Cashier,11.19,2,5.59,2,5.59,2,5.59,1.0,1.0
,,22,---,---,598.98,94,6.37,94,6.37,94,6.37,1.0,1.0
,,23,08:30 - 08:44,Cashier,6.2,1,6.2,1,6.2,1,6.2,1.0,1.0
,,23,08:45 - 08:59,Cashier,33.2,7,4.74,7,4.74,7,4.74,1.0,1.0
,,23,09:00 - 09:14,Cashier,69.8,9,7.76,9,7.76,9,7.76,1.0,1.0
,,23,09:15 - 09:29,Cashier,43.47,6,7.25,6,7.25,6,7.25,1.0,1.0
,,23,09:30 - 09:44,Cashier,55.26,5,11.05,5,11.05,5,11.05,1.0,1.0
,,23,09:45 - 09:59,Cashier,13.69,3,4.56,3,4.56,3,4.56,1.0,1.0
,,23,10:00 - 10:14,Cashier,18.74,2,9.37,2,9.37,2,9.37,1.0,1.0
,,23,10:15 - 10:29,Cashier,12.79,1,12.79,1,12.79,1,12.79,1.0,1.0
,,23,10:30 - 10:44,Cashier,10.0,2,5.0,2,5.0,2,5.0,1.0,1.0
,,23,10:45 - 10:59,Cashier,14.64,2,7.32,2,7.32,2,7.32,1.0,1.0
,,23,11:00 - 11:14,Cashier,22.84,3,7.61,3,7.61,3,7.61,1.0,1.0
,,23,11:15 - 11:29,Cashier,41.81,6,6.97,6,6.97,6,6.97,1.0,1.0
,,23,11:30 - 11:44,Cashier,73.05,7,10.44,7,10.44,7,10.44,1.0,1.0
,,23,11:45 - 11:59,Cashier,46.18,7,6.6,7,6.6,7,6.6,1.0,1.0
,,23,12:00 - 12:14,Cashier,43.01,5,8.6,5,8.6,5,8.6,1.0,1.0
,,23,12:15 - 12:29,Cashier,44.17,6,7.36,6,7.36,6,7.36,1.0,1.0
,,23,12:30 - 12:44,Cashier,59.9,9,6.66,9,6.66,9,6.66,1.0,1.0
,,23,12:45 - 12:59,Cashier,17.81,2,8.9,2,8.9,2,8.9,1.0,1.0
,,23,13:00 - 13:14,Cashier,28.24,6,4.71,6,4.71,6,4.71,1.0,1.0
,,23,13:15 - 13:29,Cashier,38.86,7,5.55,7,5.55,7,5.55,1.0,1.0
,,23,13:30 - 13:44,Cashier,34.3,6,5.72,6,5.72,6,5.72,1.0,1.0
,,23,13:45 - 13:59,Cashier,14.75,2,7.38,2,7.38,2,7.38,1.0,1.0
,,23,---,---,742.71,104,7.14,104,7.14,104,7.14,1.0,1.0
,,24,08:30 - 08:44,Cashier,36.89,4,9.22,4,9.22,4,9.22,1.0,1.0
,,24,08:45 - 08:59,Cashier,17.49,5,3.5,5,3.5,5,3.5,1.0,1.0
,,24,09:00 - 09:14,Cashier,52.94,9,5.88,9,5.88,9,5.88,1.0,1.0
,,24,09:15 - 09:29,Cashier,12.08,2,6.04,2,6.04,2,6.04,1.0,1.0
,,24,09:30 - 09:44,Cashier,19.49,2,9.74,2,9.74,2,9.74,1.0,1.0
,,24,09:45 - 09:59,Cashier,5.75,1,5.75,1,5.75,1,5.75,1.0,1.0
,,24,10:00 - 10:14,Cashier,39.25,3,13.08,3,13.08,3,13.08,1.0,1.0
,,24,10:15 - 10:29,Cashier,18.58,3,6.19,3,6.19,3,6.19,1.0,1.0
,,24,10:30 - 10:44,Cashier,15.3,2,7.65,2,7.65,2,7.65,1.0,1.0
,,24,10:45 - 10:59,Cashier,20.13,3,6.71,3,6.71,3,6.71,1.0,1.0
,,24,11:00 - 11:14,Cashier,43.88,4,10.97,4,10.97,4,10.97,1.0,1.0
,,24,11:15 - 11:29,Cashier,27.23,5,5.45,5,5.45,5,5.45,1.0,1.0
,,24,11:30 - 11:44,Cashier,10.0,1,10.0,1,10.0,1,10.0,1.0,1.0
,,24,11:45 - 11:59,Cashier,46.12,5,9.22,5,9.22,5,9.22,1.0,1.0
,,24,12:00 - 12:14,Cashier,38.14,6,6.36,6,6.36,6,6.36,1.0,1.0
,,24,12:15 - 12:29,Cashier,27.75,5,5.55,5,5.55,5,5.55,1.0,1.0
,,24,12:30 - 12:44,Cashier,43.66,7,6.24,7,6.24,7,6.24,1.0,1.0
,,24,12:45 - 12:59,Cashier,27.63,5,5.53,5,5.53,5,5.53,1.0,1.0
,,24,13:00 - 13:14,Cashier,45.86,7,6.55,7,6.55,7,6.55,1.0,1.0
,,24,13:15 - 13:29,Cashier,16.2,3,5.4,3,5.4,3,5.4,1.0,1.0
,,24,13:30 - 13:44,Cashier,12.95,3,4.32,3,4.32,3,4.32,1.0,1.0
,,24,13:45 - 13:59,Cashier,11.64,3,3.88,3,3.88,3,3.88,1.0,1.0
,,24,---,---,588.96,88,6.69,88,6.69,88,6.69,1.0,1.0
,,25,08:30 - 08:44,Cashier,16.04,3,5.35,3,5.35,3,5.35,1.0,1.0
,,25,08:45 - 08:59,Cashier,33.6,5,6.72,5,6.72,5,6.72,1.0,1.0
,,25,09:00 - 09:14,Cashier,34.75,6,5.79,6,5.79,6,5.79,1.0,1.0
,,25,09:15 - 09:29,Cashier,15.4,4,3.85,4,3.85,4,3.85,1.0,1.0
,,25,09:45 - 09:59,Cashier,9.25,1,9.25,1,9.25,1,9.25,1.0,1.0
,,25,10:00 - 10:14,Cashier,26.0,4,6.5,4,6.5,4,6.5,1.0,1.0
,,25,10:15 - 10:29,Cashier,35.49,4,8.87,4,8.87,4,8.87,1.0,1.0
,,25,10:30 - 10:44,Cashier,25.48,5,5.1,5,5.1,5,5.1,1.0,1.0
,,25,10:45 - 10:59,Cashier,45.58,6,7.6,6,7.6,6,7.6,1.0,1.0
,,25,11:00 - 11:14,Cashier,24.9,4,6.22,4,6.22,4,6.22,1.0,1.0
,,25,11:15 - 11:29,Cashier,26.84,2,13.42,2,13.42,2,13.42,1.0,1.0
,,25,11:30 - 11:44,Cashier,31.08,6,5.18,6,5.18,6,5.18,1.0,1.0
,,25,11:45 - 11:59,Cashier,56.06,9,6.23,9,6.23,9,6.23,1.0,1.0
,,25,12:00 - 12:14,Cashier,49.23,7,7.03,7,7.03,7,7.03,1.0,1.0
,,25,12:15 - 12:29,Cashier,25.88,5,5.18,5,5.18,5,5.18,1.0,1.0
,,25,12:30 - 12:44,Cashier,31.85,5,6.37,5,6.37,5,6.37,1.0,1.0
,,25,12:45 - 12:59,Cashier,26.44,4,6.61,4,6.61,4,6.61,1.0,1.0
,,25,13:00 - 13:14,Cashier,21.49,4,5.37,4,5.37,4,5.37,1.0,1.0
,,25,13:15 - 13:29,Cashier,25.3,5,5.06,5,5.06,5,5.06,1.0,1.0
,,25,13:30 - 13:44,Cashier,13.5,4,3.38,4,3.38,4,3.38,1.0,1.0
,,25,13:45 - 13:59,Cashier,32.09,3,10.7,3,10.7,3,10.7,1.0,1.0
,,25,---,---,606.25,96,6.32,96,6.32,96,6.32,1.0,1.0
,,28,07:45 - 07:59,Cashier,23.59,4,5.9,4,5.9,4,5.9,1.0,1.0
,,28,08:00 - 08:14,Cashier,55.08,10,5.51,10,5.51,10,5.51,1.0,1.0
,,28,08:15 - 08:29,Cashier,35.44,9,3.94,9,3.94,9,3.94,1.0,1.0
,,28,08:30 - 08:44,Cashier,52.63,6,8.77,6,8.77,6,8.77,1.0,1.0
,,28,08:45 - 08:59,Cashier,90.68,14,6.48,14,6.48,14,6.48,1.0,1.0
,,28,09:00 - 09:14,Cashier,37.17,9,4.13,9,4.13,9,4.13,1.0,1.0
,,28,09:15 - 09:29,Cashier,115.45,13,8.88,13,8.88,13,8.88,1.0,1.0
,,28,09:30 - 09:44,Cashier,137.31,19,7.23,19,7.23,19,7.23,1.0,1.0
,,28,09:45 - 09:59,Cashier,75.11,13,5.78,13,5.78,13,5.78,1.0,1.0
,,28,10:00 - 10:14,Cashier,82.97,13,6.38,13,6.38,13,6.38,1.0,1.0
,,28,10:15 - 10:29,Cashier,106.67,18,5.93,18,5.93,18,5.93,1.0,1.0
,,28,10:30 - 10:44,Cashier,148.56,24,6.19,24,6.19,24,6.19,1.0,1.0
,,28,10:45 - 10:59,Cashier,98.1,15,6.54,15,6.54,15,6.54,1.0,1.0
,,28,11:00 - 11:14,Cashier,91.03,15,6.07,15,6.07,15,6.07,1.0,1.0
,,28,11:15 - 11:29,Cashier,120.25,15,8.02,15,8.02,15,8.02,1.0,1.0
,,28,11:30 - 11:44,Cashier,151.64,23,6.59,23,6.59,23,6.59,1.0,1.0
,,28,11:45 - 11:59,Cashier,125.37,17,7.37,17,7.37,17,7.37,1.0,1.0
,,28,12:00 - 12:14,Cashier,123.36,18,6.85,18,6.85,18,6.85,1.0,1.0
,,28,12:15 - 12:29,Cashier,164.51,19,8.66,19,8.66,19,8.66,1.0,1.0
,,28,12:30 - 12:44,Cashier,159.95,15,10.66,15,10.66,15,10.66,1.0,1.0
,,28,12:45 - 12:59,Cashier,178.48,21,8.5,21,8.5,21,8.5,1.0,1.0
,,28,13:00 - 13:14,Cashier,95.99,16,6.0,16,6.0,16,6.0,1.0,1.0
,,28,13:15 - 13:29,Cashier,120.31,20,6.02,20,6.02,20,6.02,1.0,1.0
,,28,13:30 - 13:44,Cashier,86.4,12,7.2,12,7.2,12,7.2,1.0,1.0
,,28,13:45 - 13:59,Cashier,63.86,11,5.81,11,5.81,11,5.81,1.0,1.0
,,28,14:00 - 14:14,Cashier,100.93,17,5.94,17,5.94,17,5.94,1.0,1.0
,,28,14:15 - 14:29,Cashier,106.85,17,6.29,17,6.29,17,6.29,1.0,1.0
,,28,14:30 - 14:44,Cashier,74.11,14,5.29,14,5.29,14,5.29,1.0,1.0
,,28,14:45 - 14:59,Cashier,69.51,15,4.63,15,4.63,15,4.63,1.0,1.0
,,28,15:00 - 15:14,Cashier,62.48,10,6.25,10,6.25,10,6.25,1.0,1.0
,,28,15:15 - 15:29,Cashier,36.59,7,5.23,7,5.23,7,5.23,1.0,1.0
,,28,15:30 - 15:44,Cashier,64.34,13,4.95,13,4.95,13,4.95,1.0,1.0
,,28,15:45 - 15:59,Cashier,27.13,7,3.88,7,3.88,7,3.88,1.0,1.0
,,28,16:00 - 16:14,Cashier,23.18,6,3.86,6,3.86,6,3.86,1.0,1.0
,,28,16:15 - 16:29,Cashier,32.92,6,5.49,6,5.49,6,5.49,1.0,1.0
,,28,16:30 - 16:44,Cashier,48.52,7,6.93,7,6.93,7,6.93,1.0,1.0
,,28,16:45 - 16:59,Cashier,37.72,8,4.71,8,4.71,8,4.71,1.0,1.0
,,28,---,---,3224.19,496,6.5,496,6.5,496,6.5,1.0,1.0
,,29,07:45 - 07:59,Cashier,24.7,4,6.17,4,6.17,4,6.17,1.0,1.0
,,29,08:00 - 08:14,Cashier,21.18,6,3.53,6,3.53,6,3.53,1.0,1.0
,,29,08:15 - 08:29,Cashier,21.97,4,5.49,4,5.49,4,5.49,1.0,1.0
,,29,08:30 - 08:44,Cashier,47.73,7,6.82,7,6.82,7,6.82,1.0,1.0
,,29,08:45 - 08:59,Cashier,65.15,8,8.14,8,8.14,8,8.14,1.0,1.0
,,29,09:00 - 09:14,Cashier,49.29,8,6.16,8,6.16,8,6.16,1.0,1.0
,,29,09:15 - 09:29,Cashier,94.79,9,10.53,9,10.53,9,10.53,1.0,1.0
,,29,09:30 - 09:44,Cashier,89.54,12,7.46,12,7.46,12,7.46,1.0,1.0
,,29,09:45 - 09:59,Cashier,69.82,11,6.35,11,6.35,11,6.35,1.0,1.0
,,29,10:00 - 10:14,Cashier,51.6,8,6.45,8,6.45,8,6.45,1.0,1.0
,,29,10:15 - 10:29,Cashier,145.35,19,7.65,19,7.65,19,7.65,1.0,1.0
,,29,10:30 - 10:44,Cashier,60.39,11,5.49,11,5.49,11,5.49,1.0,1.0
,,29,10:45 - 10:59,Cashier,109.77,16,6.86,16,6.86,16,6.86,1.0,1.0
,,29,11:00 - 11:14,Cashier,96.84,14,6.92,14,6.92,14,6.92,1.0,1.0
,,29,11:15 - 11:29,Cashier,158.93,21,7.57,21,7.57,21,7.57,1.0,1.0
,,29,11:30 - 11:44,Cashier,155.21,19,8.17,19,8.17,19,8.17,1.0,1.0
,,29,11:45 - 11:59,Cashier,178.36,15,11.89,15,11.89,15,11.89,1.0,1.0
,,29,12:00 - 12:14,Cashier,131.29,16,8.21,16,8.21,16,8.21,1.0,1.0
,,29,12:15 - 12:29,Cashier,146.57,19,7.71,19,7.71,19,7.71,1.0,1.0
,,29,12:30 - 12:44,Cashier,130.27,20,6.51,20,6.51,20,6.51,1.0,1.0
,,29,12:45 - 12:59,Cashier,124.38,19,6.55,19,6.55,19,6.55,1.0,1.0
,,29,13:00 - 13:14,Cashier,146.57,17,8.62,17,8.62,17,8.62,1.0,1.0
,,29,13:15 - 13:29,Cashier,170.56,19,8.98,19,8.98,19,8.98,1.0,1.0
,,29,13:30 - 13:44,Cashier,113.97,13,8.77,13,8.77,13,8.77,1.0,1.0
,,29,13:45 - 13:59,Cashier,89.01,16,5.56,16,5.56,16,5.56,1.0,1.0
,,29,14:00 - 14:14,Cashier,74.63,14,5.33,14,5.33,14,5.33,1.0,1.0
,,29,14:15 - 14:29,Cashier,109.64,17,6.45,17,6.45,17,6.45,1.0,1.0
,,29,14:30 - 14:44,Cashier,106.66,17,6.27,17,6.27,17,6.27,1.0,1.0
,,29,14:45 - 14:59,Cashier,73.42,12,6.12,12,6.12,12,6.12,1.0,1.0
,,29,15:00 - 15:14,Cashier,68.42,14,4.89,14,4.89,14,4.89,1.0,1.0
,,29,15:15 - 15:29,Cashier,72.44,16,4.53,16,4.53,16,4.53,1.0,1.0
,,29,15:30 - 15:44,Cashier,59.3,11,5.39,11,5.39,11,5.39,1.0,1.0
,,29,15:45 - 15:59,Cashier,44.59,9,4.95,9,4.95,9,4.95,1.0,1.0
,,29,16:00 - 16:14,Cashier,44.4,9,4.93,9,4.93,9,4.93,1.0,1.0
,,29,16:15 - 16:29,Cashier,20.0,4,5.0,4,5.0,4,5.0,1.0,1.0
,,29,16:30 - 16:44,Cashier,26.34,6,4.39,6,4.39,6,4.39,1.0,1.0
,,29,16:45 - 16:59,Cashier,10.5,2,5.25,2,5.25,2,5.25,1.0,1.0
,,29,---,---,3203.58,462,6.93,462,6.93,462,6.93,1.0,1.0
,,30,07:30 - 07:44,Cashier,6.2,1,6.2,1,6.2,1,6.2,1.0,1.0
,,30,07:45 - 07:59,Cashier,26.19,5,5.24,5,5.24,5,5.24,1.0,1.0
,,30,08:00 - 08:14,Cashier,42.29,7,6.04,7,6.04,7,6.04,1.0,1.0
,,30,08:15 - 08:29,Cashier,44.85,7,6.41,7,6.41,7,6.41,1.0,1.0
,,30,08:30 - 08:44,Cashier,30.33,4,7.58,4,7.58,4,7.58,1.0,1.0
,,30,08:45 - 08:59,Cashier,59.93,11,5.45,11,5.45,11,5.45,1.0,1.0
,,30,09:00 - 09:14,Cashier,63.3,10,6.33,10,6.33,10,6.33,1.0,1.0
,,30,09:15 - 09:29,Cashier,100.37,17,5.9,17,5.9,17,5.9,1.0,1.0
,,30,09:30 - 09:44,Cashier,113.39,14,8.1,14,8.1,14,8.1,1.0,1.0
,,30,09:45 - 09:59,Cashier,105.69,18,5.87,18,5.87,18,5.87,1.0,1.0
,,30,10:00 - 10:14,Cashier,93.43,17,5.5,17,5.5,17,5.5,1.0,1.0
,,30,10:15 - 10:29,Cashier,123.52,15,8.23,15,8.23,15,8.23,1.0,1.0
,,30,10:30 - 10:44,Cashier,141.5,18,7.86,18,7.86,18,7.86,1.0,1.0
,,30,10:45 - 10:59,Cashier,133.16,18,7.4,18,7.4,18,7.4,1.0,1.0
,,30,11:00 - 11:14,Cashier,79.9,16,4.99,16,4.99,16,4.99,1.0,1.0
,,30,11:15 - 11:29,Cashier,117.59,17,6.92,17,6.92,17,6.92,1.0,1.0
,,30,11:30 - 11:44,Cashier,164.05,19,8.63,19,8.63,19,8.63,1.0,1.0
,,30,11:45 - 11:59,Cashier,153.09,18,8.51,18,8.51,18,8.51,1.0,1.0
,,30,12:00 - 12:14,Cashier,164.98,20,8.25,20,8.25,20,8.25,1.0,1.0
,,30,12:15 - 12:29,Cashier,144.38,21,6.88,21,6.88,21,6.88,1.0,1.0
,,30,12:30 - 12:44,Cashier,187.93,16,11.75,16,11.75,16,11.75,1.0,1.0
,,30,12:45 - 12:59,Cashier,109.76,15,7.32,15,7.32,15,7.32,1.0,1.0
,,30,13:00 - 13:14,Cashier,150.99,19,7.95,19,7.95,19,7.95,1.0,1.0
,,30,13:15 - 13:29,Cashier,139.07,21,6.62,21,6.62,21,6.62,1.0,1.0
,,30,13:30 - 13:44,Cashier,141.97,15,9.46,15,9.46,15,9.46,1.0,1.0
,,30,13:45 - 13:59,Cashier,116.94,17,6.88,17,6.88,17,6.88,1.0,1.0
,,30,14:00 - 14:14,Cashier,67.17,12,5.6,12,5.6,12,5.6,1.0,1.0
,,30,14:15 - 14:29,Cashier,120.25,19,6.33,19,6.33,19,6.33,1.0,1.0
,,30,14:30 - 14:44,Cashier,130.51,16,8.16,16,8.16,16,8.16,1.0,1.0
,,30,14:45 - 14:59,Cashier,69.68,12,5.81,12,5.81,12,5.81,1.0,1.0
,,30,15:00 - 15:14,Cashier,20.39,3,6.8,3,6.8,3,6.8,1.0,1.0
,,30,15:15 - 15:29,Cashier,74.24,15,4.95,15,4.95,15,4.95,1.0,1.0
,,30,15:30 - 15:44,Cashier,53.58,9,5.95,9,5.95,9,5.95,1.0,1.0
,,30,15:45 - 15:59,Cashier,51.12,10,5.11,10,5.11,10,5.11,1.0,1.0
,,30,16:00 - 16:14,Cashier,34.98,7,5.0,7,5.0,7,5.0,1.0,1.0
,,30,16:15 - 16:29,Cashier,87.16,11,7.92,11,7.92,11,7.92,1.0,1.0
,,30,16:30 - 16:44,Cashier,79.37,15,5.29,15,5.29,15,5.29,1.0,1.0
,,30,16:45 - 16:59,Cashier,21.45,3,7.15,3,7.15,3,7.15,1.0,1.0
,,30,---,---,3564.7,508,7.02,508,7.02,508,7.02,1.0,1.0
,,31,07:30 - 07:44,Cashier,6.14,1,6.14,1,6.14,1,6.14,1.0,1.0
,,31,07:45 - 07:59,Cashier,24.13,5,4.83,5,4.83,5,4.83,1.0,1.0
,,31,08:00 - 08:14,Cashier,34.36,6,5.73,6,5.73,6,5.73,1.0,1.0
,,31,08:15 - 08:29,Cashier,45.28,9,5.03,9,5.03,9,5.03,1.0,1.0
,,31,08:30 - 08:44,Cashier,55.58,10,5.56,10,5.56,10,5.56,1.0,1.0
,,31,08:45 - 08:59,Cashier,39.67,8,4.96,8,4.96,8,4.96,1.0,1.0
,,31,09:00 - 09:14,Cashier,25.95,5,5.19,5,5.19,5,5.19,1.0,1.0
,,31,09:15 - 09:29,Cashier,87.03,14,6.22,14,6.22,14,6.22,1.0,1.0
,,31,09:30 - 09:44,Cashier,104.78,16,6.55,16,6.55,16,6.55,1.0,1.0
,,31,09:45 - 09:59,Cashier,92.83,11,8.44,11,8.44,11,8.44,1.0,1.0
,,31,10:00 - 10:14,Cashier,75.65,12,6.3,12,6.3,12,6.3,1.0,1.0
,,31,10:15 - 10:29,Cashier,81.59,13,6.28,13,6.28,13,6.28,1.0,1.0
,,31,10:30 - 10:44,Cashier,79.2,11,7.2,11,7.2,11,7.2,1.0,1.0
,,31,10:45 - 10:59,Cashier,34.89,7,4.98,7,4.98,7,4.98,1.0,1.0
,,31,11:00 - 11:14,Cashier,61.08,9,6.79,9,6.79,9,6.79,1.0,1.0
,,31,11:15 - 11:29,Cashier,117.06,10,11.71,10,11.71,10,11.71,1.0,1.0
,,31,11:30 - 11:44,Cashier,143.17,17,8.42,17,8.42,17,8.42,1.0,1.0
,,31,11:45 - 11:59,Cashier,111.1,14,7.94,14,7.94,14,7.94,1.0,1.0
,,31,12:00 - 12:14,Cashier,91.67,12,7.64,12,7.64,12,7.64,1.0,1.0
,,31,12:15 - 12:29,Cashier,146.36,19,7.7,19,7.7,19,7.7,1.0,1.0
,,31,12:30 - 12:44,Cashier,159.53,20,7.98,20,7.98,20,7.98,1.0,1.0
,,31,12:45 - 12:59,Cashier,192.79,22,8.76,22,8.76,22,8.76,1.0,1.0
,,31,13:00 - 13:14,Cashier,94.55,16,5.91,16,5.91,16,5.91,1.0,1.0
,,31,13:15 - 13:29,Cashier,104.92,17,6.17,17,6.17,17,6.17,1.0,1.0
,,31,13:30 - 13:44,Cashier,95.75,14,6.84,14,6.84,14,6.84,1.0,1.0
,,31,13:45 - 13:59,Cashier,64.44,9,7.16,9,7.16,9,7.16,1.0,1.0
,,31,14:00 - 14:14,Cashier,79.69,15,5.31,15,5.31,15,5.31,1.0,1.0
,,31,14:15 - 14:29,Cashier,107.46,18,5.97,18,5.97,18,5.97,1.0,1.0
,,31,14:30 - 14:44,Cashier,81.12,13,6.24,13,6.24,13,6.24,1.0,1.0
,,31,14:45 - 14:59,Cashier,58.3,13,4.48,13,4.48,13,4.48,1.0,1.0
,,31,15:00 - 15:14,Cashier,33.06,7,4.72,7,4.72,7,4.72,1.0,1.0
,,31,15:15 - 15:29,Cashier,66.52,12,5.54,12,5.54,12,5.54,1.0,1.0
,,31,15:30 - 15:44,Cashier,79.8,14,5.7,14,5.7,14,5.7,1.0,1.0
,,31,15:45 - 15:59,Cashier,42.79,9,4.75,9,4.75,9,4.75,1.0,1.0
,,31,16:00 - 16:14,Cashier,54.96,11,5.0,11,5.0,11,5.0,1.0,1.0
,,31,16:15 - 16:29,Cashier,15.84,3,5.28,3,5.28,3,5.28,1.0,1.0
,,31,16:30 - 16:44,Cashier,7.94,2,3.97,2,3.97,2,3.97,1.0,1.0
,,31,16:45 - 16:59,Cashier,9.75,2,4.88,2,4.88,2,4.88,1.0,1.0
,,31,---,---,2806.73,426,6.59,426,6.59,426,6.59,1.0,1.0
,3,---,---,---,42376.15,6278,6.75,6277,6.75,6278,6.75,1.0,1.0
2022,---,---,---,---,79900.41,12184,6.56,12181,6.56,12184,6.56,1.0,1.0
Grand Total,---,---,---,---,79900.41,12184,6.56,12181,6.56,12184,6.56,1.0,1.0
