Store,Year,Month,Date,Day Part,Table Type,Net Sales,# Trans,Avg / Trans,# Guests,Avg / Guest,# Tables,Avg / Table,# Guest / Trans,# Guest / Table
,,,25,11:15 - 11:29,Cashier,35.49,6,5.92,6,5.92,6,5.92,1.0,1.0
,,,25,11:30 - 11:44,Cashier,63.92,10,6.39,10,6.39,10,6.39,1.0,1.0
,,,25,11:45 - 11:59,Cashier,13.85,3,4.62,3,4.62,3,4.62,1.0,1.0
,,,25,12:00 - 12:14,Cashier,93.27,14,6.66,14,6.66,14,6.66,1.0,1.0
,,,25,12:15 - 12:29,Cashier,21.49,4,5.37,4,5.37,4,5.37,1.0,1.0
,,,25,12:30 - 12:44,Cashier,71.71,8,8.96,8,8.96,8,8.96,1.0,1.0
,,,25,12:45 - 12:59,Cashier,22.85,5,4.57,5,4.57,5,4.57,1.0,1.0
,,,25,13:00 - 13:14,Cashier,17.94,4,4.49,4,4.49,4,4.49,1.0,1.0
,,,25,13:15 - 13:29,Cashier,43.72,9,4.86,9,4.86,9,4.86,1.0,1.0
,,,25,13:30 - 13:44,Cashier,84.09,14,6.01,14,6.01,14,6.01,1.0,1.0
,,,25,13:45 - 13:59,Cashier,8.45,2,4.22,2,4.22,2,4.22,1.0,1.0
,,,25,14:00 - 14:14,Cashier,39.5,8,4.94,8,4.94,8,4.94,1.0,1.0
,,,25,14:15 - 14:29,Cashier,30.95,5,6.19,5,6.19,5,6.19,1.0,1.0
,,,25,14:30 - 14:44,Cashier,30.47,7,4.35,7,4.35,7,4.35,1.0,1.0
,,,25,15:00 - 15:14,Cashier,23.94,3,7.98,3,7.98,3,7.98,1.0,1.0
,,,25,15:15 - 15:29,Cashier,22.68,4,5.67,4,5.67,4,5.67,1.0,1.0
,,,25,15:30 - 15:44,Cashier,23.03,3,7.68,3,7.68,3,7.68,1.0,1.0
,,,25,---,---,1150.98,196,5.87,195,5.9,196,5.87,0.99,0.99
,,,28,07:45 - 07:59,Cashier,4.2,1,4.2,1,4.2,1,4.2,1.0,1.0
,,,28,08:00 - 08:14,Cashier,21.0,4,5.25,4,5.25,4,5.25,1.0,1.0
,,,28,08:15 - 08:29,Cashier,12.9,2,6.45,2,6.45,2,6.45,1.0,1.0
,,,28,08:30 - 08:44,Cashier,19.98,3,6.66,3,6.66,3,6.66,1.0,1.0
,,,28,08:45 - 08:59,Cashier,49.12,7,7.02,7,7.02,7,7.02,1.0,1.0
,,,28,09:00 - 09:14,Cashier,19.56,3,6.52,3,6.52,3,6.52,1.0,1.0
,,,28,09:15 - 09:29,Cashier,69.71,9,7.75,9,7.75,9,7.75,1.0,1.0
,,,28,09:30 - 09:44,Cashier,47.51,8,5.94,8,5.94,8,5.94,1.0,1.0
,,,28,09:45 - 09:59,Cashier,86.83,11,7.89,11,7.89,11,7.89,1.0,1.0
,,,28,10:00 - 10:14,Cashier,70.43,14,5.03,14,5.03,14,5.03,1.0,1.0
,,,28,10:15 - 10:29,Cashier,94.79,13,7.29,13,7.29,13,7.29,1.0,1.0
,,,28,10:30 - 10:44,Cashier,88.08,12,7.34,12,7.34,12,7.34,1.0,1.0
,,,28,10:45 - 10:59,Cashier,64.98,8,8.12,8,8.12,8,8.12,1.0,1.0
,,,28,11:00 - 11:14,Cashier,60.22,11,5.47,11,5.47,11,5.47,1.0,1.0
,,,28,11:15 - 11:29,Cashier,79.23,13,6.09,13,6.09,13,6.09,1.0,1.0
,,,28,11:30 - 11:44,Cashier,60.78,10,6.08,10,6.08,10,6.08,1.0,1.0
,,,28,11:45 - 11:59,Cashier,61.49,7,8.78,7,8.78,7,8.78,1.0,1.0
,,,28,12:00 - 12:14,Cashier,60.63,11,5.51,11,5.51,11,5.51,1.0,1.0
,,,28,12:15 - 12:29,Cashier,56.17,8,7.02,8,7.02,8,7.02,1.0,1.0
,,,28,12:30 - 12:44,Cashier,119.64,17,7.04,17,7.04,17,7.04,1.0,1.0
,,,28,12:45 - 12:59,Cashier,42.26,6,7.04,6,7.04,6,7.04,1.0,1.0
,,,28,13:00 - 13:14,Cashier,78.82,13,6.06,13,6.06,13,6.06,1.0,1.0
,,,28,13:15 - 13:29,Cashier,62.74,9,6.97,9,6.97,9,6.97,1.0,1.0
,,,28,13:30 - 13:44,Cashier,67.71,10,6.77,10,6.77,10,6.77,1.0,1.0
,,,28,13:45 - 13:59,Cashier,63.01,10,6.3,10,6.3,10,6.3,1.0,1.0
,,,28,14:00 - 14:14,Cashier,26.81,7,3.83,7,3.83,7,3.83,1.0,1.0
,,,28,14:15 - 14:29,Cashier,84.21,16,5.26,16,5.26,16,5.26,1.0,1.0
,,,28,14:30 - 14:44,Cashier,58.29,8,7.29,8,7.29,8,7.29,1.0,1.0
,,,28,14:45 - 14:59,Cashier,54.33,8,6.79,8,6.79,8,6.79,1.0,1.0
,,,28,15:00 - 15:14,Cashier,22.74,5,4.55,5,4.55,5,4.55,1.0,1.0
,,,28,15:15 - 15:29,Cashier,30.49,7,4.36,7,4.36,7,4.36,1.0,1.0
,,,28,15:30 - 15:44,Cashier,12.79,3,4.26,3,4.26,3,4.26,1.0,1.0
,,,28,15:45 - 15:59,Cashier,1.19,1,1.19,1,1.19,1,1.19,1.0,1.0
,,,28,16:00 - 16:14,Cashier,9.4,2,4.7,2,4.7,2,4.7,1.0,1.0
,,,28,16:15 - 16:29,Cashier,6.0,2,3.0,2,3.0,2,3.0,1.0,1.0
,,,28,16:30 - 16:44,Cashier,6.15,1,6.15,1,6.15,1,6.15,1.0,1.0
,,,28,16:45 - 16:59,Cashier,9.4,2,4.7,2,4.7,2,4.7,1.0,1.0
,,,28,17:00 - 17:14,Cashier,28.5,6,4.75,6,4.75,6,4.75,1.0,1.0
,,,28,17:15 - 17:29,Cashier,22.62,4,5.66,4,5.66,4,5.66,1.0,1.0
,,,28,17:30 - 17:44,Cashier,4.84,1,4.84,1,4.84,1,4.84,1.0,1.0
,,,28,---,---,1839.55,293,6.28,293,6.28,293,6.28,1.0,1.0
,,2,---,---,---,32842.13,5393,6.09,5391,6.09,5393,6.09,1.0,1.0
,,3,1,07:45 - 07:59,Cashier,5.95,1,5.95,1,5.95,1,5.95,1.0,1.0
,,,1,08:00 - 08:14,Cashier,25.58,4,6.39,4,6.39,4,6.39,1.0,1.0
,,,1,08:15 - 08:29,Cashier,29.21,6,4.87,6,4.87,6,4.87,1.0,1.0
,,,1,08:30 - 08:44,Cashier,10.74,2,5.37,2,5.37,2,5.37,1.0,1.0
,,,1,08:45 - 08:59,Cashier,22.5,4,5.63,4,5.63,4,5.63,1.0,1.0
,,,1,09:00 - 09:14,Cashier,37.61,4,9.4,4,9.4,4,9.4,1.0,1.0
,,,1,09:15 - 09:29,Cashier,37.06,6,6.18,6,6.18,6,6.18,1.0,1.0
,,,1,09:30 - 09:44,Cashier,82.87,10,8.29,10,8.29,10,8.29,1.0,1.0
,,,1,09:45 - 09:59,Cashier,3.29,1,3.29,1,3.29,1,3.29,1.0,1.0
,,,1,10:00 - 10:14,Cashier,67.27,8,8.41,8,8.41,8,8.41,1.0,1.0
,,,1,10:15 - 10:29,Cashier,62.27,8,7.78,8,7.78,8,7.78,1.0,1.0
,,,1,10:30 - 10:44,Cashier,82.29,15,5.49,15,5.49,15,5.49,1.0,1.0
,,,1,10:45 - 10:59,Cashier,41.76,8,5.22,8,5.22,8,5.22,1.0,1.0
,,,1,11:00 - 11:14,Cashier,45.93,8,5.74,8,5.74,8,5.74,1.0,1.0
,,,1,11:15 - 11:29,Cashier,80.18,11,7.29,11,7.29,11,7.29,1.0,1.0
,,,1,11:30 - 11:44,Cashier,74.74,14,5.34,14,5.34,14,5.34,1.0,1.0
,,,1,11:45 - 11:59,Cashier,36.42,6,6.07,6,6.07,6,6.07,1.0,1.0
,,,1,12:00 - 12:14,Cashier,34.09,7,4.87,7,4.87,7,4.87,1.0,1.0
,,,1,12:15 - 12:29,Cashier,85.47,15,5.7,15,5.7,15,5.7,1.0,1.0
,,,1,12:30 - 12:44,Cashier,68.89,9,7.65,9,7.65,9,7.65,1.0,1.0
,,,1,12:45 - 12:59,Cashier,52.04,7,7.43,7,7.43,7,7.43,1.0,1.0
,,,1,13:00 - 13:14,Cashier,52.78,9,5.86,9,5.86,9,5.86,1.0,1.0
,,,1,13:15 - 13:29,Cashier,83.75,14,5.98,14,5.98,14,5.98,1.0,1.0
,,,1,13:30 - 13:44,Cashier,107.09,17,6.3,17,6.3,17,6.3,1.0,1.0
,,,1,13:45 - 13:59,Cashier,23.14,6,3.86,6,3.86,6,3.86,1.0,1.0
,,,1,14:00 - 14:14,Cashier,30.93,7,4.42,7,4.42,7,4.42,1.0,1.0
,,,1,14:15 - 14:29,Cashier,57.16,11,5.2,11,5.2,11,5.2,1.0,1.0
,,,1,14:30 - 14:44,Cashier,57.72,10,5.77,10,5.77,10,5.77,1.0,1.0
,,,1,14:45 - 14:59,Cashier,6.44,2,3.22,2,3.22,2,3.22,1.0,1.0
,,,1,15:00 - 15:14,Cashier,54.83,8,6.85,8,6.85,8,6.85,1.0,1.0
,,,1,15:15 - 15:29,Cashier,63.13,11,5.74,11,5.74,11,5.74,1.0,1.0
,,,1,15:30 - 15:44,Cashier,15.8,3,5.27,3,5.27,3,5.27,1.0,1.0
,,,1,15:45 - 15:59,Cashier,14.35,3,4.78,3,4.78,3,4.78,1.0,1.0
,,,1,16:00 - 16:14,Cashier,23.27,4,5.82,4,5.82,4,5.82,1.0,1.0
,,,1,16:15 - 16:29,Cashier,32.84,7,4.69,7,4.69,7,4.69,1.0,1.0
,,,1,16:30 - 16:44,Cashier,12.1,3,4.03,3,4.03,3,4.03,1.0,1.0
,,,1,16:45 - 16:59,Cashier,10.13,3,3.38,3,3.38,3,3.38,1.0,1.0
,,,1,17:00 - 17:14,Cashier,2.92,1,2.92,1,2.92,1,2.92,1.0,1.0
,,,1,17:15 - 17:29,Cashier,12.34,1,12.34,1,12.34,1,12.34,1.0,1.0
,,,1,---,---,1646.88,274,6.01,274,6.01,274,6.01,1.0,1.0
,,,2,07:45 - 07:59,Cashier,18.5,3,6.17,3,6.17,3,6.17,1.0,1.0
,,,2,08:00 - 08:14,Cashier,14.08,3,4.69,3,4.69,3,4.69,1.0,1.0
,,,2,08:15 - 08:29,Cashier,68.12,13,5.24,13,5.24,13,5.24,1.0,1.0
,,,2,08:30 - 08:44,Cashier,19.55,4,4.89,4,4.89,4,4.89,1.0,1.0
,,,2,08:45 - 08:59,Cashier,45.67,7,6.52,7,6.52,7,6.52,1.0,1.0
,,,2,09:00 - 09:14,Cashier,39.36,6,6.56,6,6.56,6,6.56,1.0,1.0
,,,2,09:15 - 09:29,Cashier,51.8,9,5.76,9,5.76,9,5.76,1.0,1.0
,,,2,09:30 - 09:44,Cashier,81.72,13,6.29,13,6.29,13,6.29,1.0,1.0
,,,2,09:45 - 09:59,Cashier,41.68,5,8.34,5,8.34,5,8.34,1.0,1.0
,,,2,10:00 - 10:14,Cashier,50.68,9,5.63,9,5.63,9,5.63,1.0,1.0
,,,2,10:15 - 10:29,Cashier,49.3,10,4.93,10,4.93,10,4.93,1.0,1.0
,,,2,10:30 - 10:44,Cashier,86.32,13,6.64,13,6.64,13,6.64,1.0,1.0
,,,2,10:45 - 10:59,Cashier,78.56,12,6.55,12,6.55,12,6.55,1.0,1.0
,,,2,11:00 - 11:14,Cashier,80.45,11,7.31,11,7.31,11,7.31,1.0,1.0
,,,2,11:15 - 11:29,Cashier,63.53,12,5.29,12,5.29,12,5.29,1.0,1.0
,,,2,11:30 - 11:44,Cashier,75.48,11,6.86,11,6.86,11,6.86,1.0,1.0
,,,2,11:45 - 11:59,Cashier,59.18,9,6.58,9,6.58,9,6.58,1.0,1.0
,,,2,12:00 - 12:14,Cashier,62.62,8,7.83,8,7.83,8,7.83,1.0,1.0
,,,2,12:15 - 12:29,Cashier,69.29,12,5.77,12,5.77,12,5.77,1.0,1.0
,,,2,12:30 - 12:44,Cashier,110.05,18,6.11,18,6.11,18,6.11,1.0,1.0
,,,2,12:45 - 12:59,Cashier,55.54,10,5.55,10,5.55,10,5.55,1.0,1.0
,,,2,13:00 - 13:14,Cashier,41.44,7,5.92,7,5.92,7,5.92,1.0,1.0
,,,2,13:15 - 13:29,Cashier,48.88,8,6.11,8,6.11,8,6.11,1.0,1.0
,,,2,13:30 - 13:44,Cashier,92.5,12,7.71,12,7.71,12,7.71,1.0,1.0
,,,2,13:45 - 13:59,Cashier,55.78,10,5.58,10,5.58,10,5.58,1.0,1.0
,,,2,14:00 - 14:14,Cashier,36.54,9,4.06,9,4.06,9,4.06,1.0,1.0
,,,2,14:15 - 14:29,Cashier,82.03,14,5.86,14,5.86,14,5.86,1.0,1.0
,,,2,14:30 - 14:44,Cashier,68.44,9,7.6,9,7.6,9,7.6,1.0,1.0
,,,2,14:45 - 14:59,Cashier,78.67,13,6.05,13,6.05,13,6.05,1.0,1.0
,,,2,15:00 - 15:14,Cashier,32.7,5,6.54,5,6.54,5,6.54,1.0,1.0
,,,2,15:15 - 15:29,Cashier,57.34,10,5.73,10,5.73,10,5.73,1.0,1.0
,,,2,15:30 - 15:44,Cashier,28.49,6,4.75,6,4.75,6,4.75,1.0,1.0
,,,2,15:45 - 15:59,Cashier,22.21,4,5.55,4,5.55,4,5.55,1.0,1.0
,,,2,16:00 - 16:14,Cashier,14.74,3,4.91,3,4.91,3,4.91,1.0,1.0
,,,2,16:15 - 16:29,Cashier,18.4,5,3.68,5,3.68,5,3.68,1.0,1.0
,,,2,16:30 - 16:44,Cashier,18.9,4,4.72,4,4.72,4,4.72,1.0,1.0
,,,2,16:45 - 16:59,Cashier,8.94,2,4.47,2,4.47,2,4.47,1.0,1.0
,,,2,17:00 - 17:14,Cashier,12.05,2,6.03,2,6.03,2,6.03,1.0,1.0
,,,2,17:15 - 17:29,Cashier,13.25,3,4.42,3,4.42,3,4.42,1.0,1.0
,,,2,---,---,1952.78,324,6.03,324,6.03,324,6.03,1.0,1.0
,,,3,07:45 - 07:59,Cashier,10.99,2,5.5,2,5.5,2,5.5,1.0,1.0
,,,3,08:00 - 08:14,Cashier,52.3,10,5.23,10,5.23,10,5.23,1.0,1.0
,,,3,08:15 - 08:29,Cashier,17.12,4,4.28,4,4.28,4,4.28,1.0,1.0
,,,3,08:30 - 08:44,Cashier,5.48,1,5.48,1,5.48,1,5.48,1.0,1.0
,,,3,08:45 - 08:59,Cashier,36.3,5,7.26,5,7.26,5,7.26,1.0,1.0
,,,3,09:00 - 09:14,Cashier,37.78,5,7.56,5,7.56,5,7.56,1.0,1.0
,,,3,09:15 - 09:29,Cashier,53.85,7,7.69,7,7.69,7,7.69,1.0,1.0
,,,3,09:30 - 09:44,Cashier,53.21,8,6.65,8,6.65,8,6.65,1.0,1.0
,,,3,09:45 - 09:59,Cashier,45.85,7,6.55,7,6.55,7,6.55,1.0,1.0
,,,3,10:00 - 10:14,Cashier,31.29,6,5.21,6,5.21,6,5.21,1.0,1.0
,,,3,10:15 - 10:29,Cashier,77.18,10,7.72,10,7.72,10,7.72,1.0,1.0
,,,3,10:30 - 10:44,Cashier,67.82,10,6.78,10,6.78,10,6.78,1.0,1.0
,,,3,10:45 - 10:59,Cashier,37.89,5,7.58,5,7.58,5,7.58,1.0,1.0
,,,3,11:00 - 11:14,Cashier,47.8,7,6.83,7,6.83,7,6.83,1.0,1.0
,,,3,11:15 - 11:29,Cashier,86.17,13,6.63,13,6.63,13,6.63,1.0,1.0
,,,3,11:30 - 11:44,Cashier,67.65,9,7.52,9,7.52,9,7.52,1.0,1.0
,,,3,11:45 - 11:59,Cashier,68.02,9,7.56,9,7.56,9,7.56,1.0,1.0
,,,3,12:00 - 12:14,Cashier,71.81,12,5.98,12,5.98,12,5.98,1.0,1.0
,,,3,12:15 - 12:29,Cashier,77.51,12,6.46,12,6.46,12,6.46,1.0,1.0
,,,3,12:30 - 12:44,Cashier,63.71,12,5.31,12,5.31,12,5.31,1.0,1.0
,,,3,12:45 - 12:59,Cashier,81.1,13,6.24,13,6.24,13,6.24,1.0,1.0
,,,3,13:00 - 13:14,Cashier,63.6,9,7.07,9,7.07,9,7.07,1.0,1.0
,,,3,13:15 - 13:29,Cashier,69.89,11,6.35,11,6.35,11,6.35,1.0,1.0
,,,3,13:30 - 13:44,Cashier,58.41,12,4.87,12,4.87,12,4.87,1.0,1.0
,,,3,13:45 - 13:59,Cashier,68.88,15,4.59,15,4.59,15,4.59,1.0,1.0
,,,3,14:00 - 14:14,Cashier,68.04,13,5.23,13,5.23,13,5.23,1.0,1.0
,,,3,14:15 - 14:29,Cashier,81.48,15,5.43,15,5.43,15,5.43,1.0,1.0
,,,3,14:30 - 14:44,Cashier,60.89,10,6.09,10,6.09,10,6.09,1.0,1.0
,,,3,14:45 - 14:59,Cashier,22.75,4,5.69,4,5.69,4,5.69,1.0,1.0
,,,3,15:00 - 15:14,Cashier,23.75,4,5.94,4,5.94,4,5.94,1.0,1.0
,,,3,15:15 - 15:29,Cashier,46.21,13,3.55,13,3.55,13,3.55,1.0,1.0
,,,3,15:30 - 15:44,Cashier,19.1,4,4.78,4,4.78,4,4.78,1.0,1.0
,,,3,15:45 - 15:59,Cashier,34.03,4,8.51,4,8.51,4,8.51,1.0,1.0
,,,3,16:00 - 16:14,Cashier,20.43,5,4.09,5,4.09,5,4.09,1.0,1.0
,,,3,16:15 - 16:29,Cashier,26.28,4,6.57,4,6.57,4,6.57,1.0,1.0
,,,3,16:30 - 16:44,Cashier,36.84,7,5.26,7,5.26,7,5.26,1.0,1.0
,,,3,16:45 - 16:59,Cashier,11.09,2,5.54,2,5.54,2,5.54,1.0,1.0
,,,3,17:00 - 17:14,Cashier,15.89,2,7.95,2,7.95,2,7.95,1.0,1.0
,,,3,17:15 - 17:29,Cashier,16.38,2,8.19,2,8.19,2,8.19,1.0,1.0
,,,3,---,---,1834.77,303,6.06,303,6.06,303,6.06,1.0,1.0
,,,4,07:45 - 07:59,Cashier,5.0,1,5.0,1,5.0,1,5.0,1.0,1.0
,,,4,08:00 - 08:14,Cashier,29.33,4,7.33,4,7.33,4,7.33,1.0,1.0
,,,4,08:15 - 08:29,Cashier,28.73,4,7.18,4,7.18,4,7.18,1.0,1.0
,,,4,08:30 - 08:44,Cashier,39.98,5,8.0,5,8.0,5,8.0,1.0,1.0
,,,4,08:45 - 08:59,Cashier,51.17,9,5.69,9,5.69,9,5.69,1.0,1.0
,,,4,09:00 - 09:14,Cashier,41.1,7,5.87,7,5.87,7,5.87,1.0,1.0
,,,4,09:15 - 09:29,Cashier,58.02,11,5.27,11,5.27,11,5.27,1.0,1.0
,,,4,09:30 - 09:44,Cashier,44.18,8,5.52,8,5.52,8,5.52,1.0,1.0
,,,4,09:45 - 09:59,Cashier,11.9,3,3.97,3,3.97,3,3.97,1.0,1.0
,,,4,10:00 - 10:14,Cashier,19.71,4,4.93,4,4.93,4,4.93,1.0,1.0
,,,4,10:15 - 10:29,Cashier,54.87,9,6.1,9,6.1,9,6.1,1.0,1.0
,,,4,10:30 - 10:44,Cashier,122.41,16,7.65,16,7.65,16,7.65,1.0,1.0
,,,4,10:45 - 10:59,Cashier,50.16,8,6.27,8,6.27,8,6.27,1.0,1.0
,,,4,11:00 - 11:14,Cashier,58.31,11,5.3,11,5.3,11,5.3,1.0,1.0
,,,4,11:15 - 11:29,Cashier,105.14,19,5.53,19,5.53,19,5.53,1.0,1.0
,,,4,11:30 - 11:44,Cashier,70.5,10,7.05,10,7.05,10,7.05,1.0,1.0
,,,4,11:45 - 11:59,Cashier,67.22,10,6.72,10,6.72,10,6.72,1.0,1.0
,,,4,12:00 - 12:14,Cashier,85.83,12,7.15,12,7.15,12,7.15,1.0,1.0
,,,4,12:15 - 12:29,Cashier,25.88,6,4.31,6,4.31,6,4.31,1.0,1.0
,,,4,12:30 - 12:44,Cashier,62.53,11,5.68,11,5.68,11,5.68,1.0,1.0
,,,4,12:45 - 12:59,Cashier,27.02,4,6.75,4,6.75,4,6.75,1.0,1.0
,,,4,13:00 - 13:14,Cashier,17.06,2,8.53,2,8.53,2,8.53,1.0,1.0
,,,4,13:15 - 13:29,Cashier,21.0,4,5.25,4,5.25,4,5.25,1.0,1.0
,,,4,13:30 - 13:44,Cashier,53.83,8,6.73,8,6.73,8,6.73,1.0,1.0
,,,4,13:45 - 13:59,Cashier,52.37,9,5.82,9,5.82,9,5.82,1.0,1.0
,,,4,14:00 - 14:14,Cashier,25.78,5,5.16,5,5.16,5,5.16,1.0,1.0
,,,4,14:15 - 14:29,Cashier,21.9,4,5.47,4,5.47,4,5.47,1.0,1.0
,,,4,14:30 - 14:44,Cashier,16.0,4,4.0,4,4.0,4,4.0,1.0,1.0
,,,4,14:45 - 14:59,Cashier,25.25,5,5.05,5,5.05,5,5.05,1.0,1.0
,,,4,15:00 - 15:14,Cashier,8.74,1,8.74,1,8.74,1,8.74,1.0,1.0
,,,4,15:15 - 15:29,Cashier,4.95,1,4.95,1,4.95,1,4.95,1.0,1.0
,,,4,15:30 - 15:44,Cashier,18.0,3,6.0,3,6.0,3,6.0,1.0,1.0
,,,4,15:45 - 15:59,Cashier,21.02,5,4.2,5,4.2,5,4.2,1.0,1.0
,,,4,---,---,1344.89,223,6.03,223,6.03,223,6.03,1.0,1.0
,,,7,07:30 - 07:44,Cashier,5.95,1,5.95,1,5.95,1,5.95,1.0,1.0
,,,7,07:45 - 07:59,Cashier,8.45,1,8.45,1,8.45,1,8.45,1.0,1.0
,,,7,08:00 - 08:14,Cashier,16.6,3,5.53,3,5.53,3,5.53,1.0,1.0
,,,7,08:15 - 08:29,Cashier,14.4,3,4.8,3,4.8,3,4.8,1.0,1.0
,,,7,08:30 - 08:44,Cashier,21.05,4,5.26,4,5.26,4,5.26,1.0,1.0
,,,7,08:45 - 08:59,Cashier,43.14,7,6.16,7,6.16,7,6.16,1.0,1.0
,,,7,09:00 - 09:14,Cashier,37.19,6,6.2,6,6.2,6,6.2,1.0,1.0
,,,7,09:15 - 09:29,Cashier,35.61,6,5.93,6,5.93,6,5.93,1.0,1.0
,,,7,09:30 - 09:44,Cashier,34.74,5,6.95,5,6.95,5,6.95,1.0,1.0
,,,7,09:45 - 09:59,Cashier,9.3,2,4.65,2,4.65,2,4.65,1.0,1.0
,,,7,10:00 - 10:14,Cashier,74.62,11,6.78,11,6.78,11,6.78,1.0,1.0
,,,7,10:15 - 10:29,Cashier,34.22,5,6.84,5,6.84,5,6.84,1.0,1.0
,,,7,10:30 - 10:44,Cashier,46.46,9,5.16,9,5.16,9,5.16,1.0,1.0
